Energy	lambda	cap	A	QWidth	T0	T1	error
1.587560e+00	6.346688e-01	-1.236502e+00	9.100059e-02	2.292212e-01	2.980000e+02	3.000000e+02	1.81536
1.625100e+00	6.280373e-01	-1.287891e+00	3.204771e-02	1.605297e-01	2.980000e+02	3.000000e+02	1.46492
1.705929e+00	7.236615e-01	-1.091881e+00	1.529308e-01	3.024977e-01	2.980000e+02	3.000000e+02	2.32362
1.610285e+00	6.838875e-01	-1.210952e+00	-9.924121e-02	1.169691e-01	2.980000e+02	3.000000e+02	1.66699
1.558815e+00	7.807022e-01	-1.013934e+00	-3.121620e-02	1.566304e-01	2.980000e+02	3.000000e+02	2.02367
1.717898e+00	7.911138e-01	-1.022001e+00	-2.827036e-01	1.366801e-02	2.980000e+02	3.000000e+02	2.27014
1.766634e+00	7.518213e-01	-1.349929e+00	-1.441432e-01	1.062916e-01	2.980000e+02	3.000000e+02	1.66626
1.791217e+00	6.346277e-01	-1.478596e+00	6.701990e-02	9.762940e-03	2.980000e+02	3.000000e+02	2.10160
1.649166e+00	7.990442e-01	-1.187044e+00	1.255683e-01	2.279970e-01	2.980000e+02	3.000000e+02	1.50972
1.564527e+00	7.726145e-01	-1.113127e+00	-7.598764e-02	1.576431e-01	2.980000e+02	3.000000e+02	1.66658
1.858080e+00	7.760460e-01	-1.214545e+00	-1.421647e-01	1.950962e-01	2.980000e+02	3.000000e+02	2.31422
1.556213e+00	1.056866e+00	-8.911174e-01	4.194804e-03	1.871069e-01	2.980000e+02	3.000000e+02	1.44927
1.564431e+00	3.409945e-01	-1.470072e+00	9.061817e-02	1.794411e-01	2.980000e+02	3.000000e+02	1.73630
1.358453e+00	9.717243e-01	-8.093605e-01	-1.404933e-01	4.156782e-01	2.980000e+02	3.000000e+02	1.99435
1.839097e+00	5.436527e-01	-1.248611e+00	3.683408e-01	1.333706e-01	2.980000e+02	3.000000e+02	2.37692
1.625592e+00	7.772977e-01	-1.158820e+00	-1.096190e-01	1.072032e-01	2.980000e+02	3.000000e+02	1.53682
1.789628e+00	7.271569e-01	-1.406533e+00	-1.665902e-01	1.857930e-01	2.980000e+02	3.000000e+02	2.00895
1.615959e+00	6.821194e-01	-1.223767e+00	5.315916e-02	1.462911e-01	2.980000e+02	3.000000e+02	1.46794
1.524546e+00	8.144613e-01	-1.220811e+00	7.817105e-02	2.262357e-01	2.980000e+02	3.000000e+02	2.33433
1.751683e+00	8.671968e-01	-1.234506e+00	-1.186481e-02	1.442169e-01	2.980000e+02	3.000000e+02	1.40877
1.563587e+00	5.684939e-01	-1.084486e+00	5.203043e-02	1.544116e-01	2.980000e+02	3.000000e+02	2.27943
1.535042e+00	6.477535e-01	-1.442115e+00	1.537192e-01	1.366352e-01	2.980000e+02	3.000000e+02	2.75284
1.655386e+00	7.030263e-01	-1.210785e+00	-3.651264e-01	1.731005e+00	2.980000e+02	3.000000e+02	2.38107
1.712821e+00	7.554207e-01	-9.422251e-01	-9.007912e-02	1.056246e-01	2.980000e+02	3.000000e+02	2.36574
1.602755e+00	8.287832e-01	-1.118357e+00	2.051759e-01	1.447331e-01	2.980000e+02	3.000000e+02	1.87621
1.706589e+00	7.865351e-01	-1.254381e+00	-1.546881e-02	1.710045e-01	2.980000e+02	3.000000e+02	1.56466
1.640099e+00	7.062081e-01	-8.667597e-01	-7.590953e-02	1.587285e-01	2.980000e+02	3.000000e+02	2.38615
1.615957e+00	9.679434e-01	-1.146968e+00	-2.191699e-02	1.442398e-01	2.980000e+02	3.000000e+02	2.25696
1.484174e+00	1.083151e+00	-9.199090e-01	5.559125e-02	1.281638e-01	2.980000e+02	3.000000e+02	2.33547
1.730420e+00	5.000920e-01	-1.498576e+00	1.151454e-01	1.552588e-01	2.980000e+02	3.000000e+02	1.47160
1.545562e+00	9.563560e-01	-1.255869e+00	-4.299759e-02	1.317415e-01	2.980000e+02	3.000000e+02	2.68299
1.644127e+00	9.114767e-01	-1.105198e+00	-4.723068e-02	1.622966e-01	2.980000e+02	3.000000e+02	1.47698
1.606848e+00	7.618209e-01	-1.125823e+00	1.847197e-03	2.008623e-01	2.980000e+02	3.000000e+02	1.93100
1.690828e+00	9.991381e-01	-1.110923e+00	-1.906630e-02	1.290063e-01	2.980000e+02	3.000000e+02	1.89658
1.302512e+00	8.527486e-01	-9.280897e-01	-1.208916e-01	7.688560e-01	2.980000e+02	3.000000e+02	2.13444
1.555657e+00	6.175424e-01	-1.234712e+00	1.125065e-01	2.086664e-01	2.980000e+02	3.000000e+02	1.50667
1.737705e+00	5.255723e-01	-1.432898e+00	-2.061240e-02	3.975164e-01	2.980000e+02	3.000000e+02	2.34040
1.686708e+00	9.670797e-01	-1.371247e+00	-3.042159e-02	1.767842e-01	2.980000e+02	3.000000e+02	2.58292
1.520829e+00	7.559768e-01	-1.050407e+00	-2.068192e-01	3.116860e-02	2.980000e+02	3.000000e+02	1.69349
1.483093e+00	8.364014e-01	-9.920664e-01	-1.017407e-01	1.361628e-01	2.980000e+02	3.000000e+02	1.47515
1.867368e+00	7.918635e-01	-1.040744e+00	-4.789350e-02	1.539088e-01	2.980000e+02	3.000000e+02	2.37744
1.911279e+00	8.740761e-01	-1.501207e+00	9.711580e-02	1.643769e-01	2.980000e+02	3.000000e+02	2.22501
1.431514e+00	8.993012e-01	-1.088018e+00	-2.466677e-02	1.655388e-01	2.980000e+02	3.000000e+02	2.45295
1.850536e+00	7.358493e-01	-1.501207e+00	9.711580e-02	1.643769e-01	2.980000e+02	3.000000e+02	2.00395
1.657926e+00	7.270446e-01	-1.237274e+00	2.903619e-01	3.290986e-01	2.980000e+02	3.000000e+02	1.84829
1.655386e+00	7.030263e-01	-1.262368e+00	-3.651264e-01	4.326047e-01	2.980000e+02	3.000000e+02	2.36801
1.623522e+00	6.063617e-01	-1.149441e+00	2.395388e-01	2.685292e-01	2.980000e+02	3.000000e+02	2.25761
1.974219e+00	7.793395e-01	-1.332236e+00	1.868825e-01	2.597199e-01	2.980000e+02	3.000000e+02	2.28117
1.565117e+00	5.162785e-01	-1.316439e+00	-7.500421e-02	7.422671e-01	2.980000e+02	3.000000e+02	2.38606
1.669043e+00	1.062927e+00	-1.216052e+00	3.477435e-02	1.577684e-01	2.980000e+02	3.000000e+02	2.51009
1.787959e+00	6.439074e-01	-1.318965e+00	3.499471e-02	1.463950e-01	2.980000e+02	3.000000e+02	2.13098
1.653759e+00	8.881546e-01	-1.052500e+00	1.114625e-01	1.927326e-01	2.980000e+02	3.000000e+02	1.84053
1.566382e+00	9.581587e-01	-9.783520e-01	1.576036e-01	6.764969e-02	2.980000e+02	3.000000e+02	1.99655
1.683640e+00	8.028981e-01	-1.180742e+00	3.379519e-04	1.508235e-01	2.980000e+02	3.000000e+02	1.65407
1.859162e+00	8.997547e-01	-9.809332e-01	1.066700e-02	1.891684e-01	2.980000e+02	3.000000e+02	2.35794
1.797319e+00	6.343876e-01	-1.387641e+00	1.604075e-02	1.499757e-01	2.980000e+02	3.000000e+02	1.97470
1.760568e+00	7.457276e-01	-1.151922e+00	7.685207e-02	1.659494e-01	2.980000e+02	3.000000e+02	2.23114
1.585718e+00	8.262382e-01	-1.088492e+00	-2.777460e-01	1.460920e-01	2.980000e+02	3.000000e+02	2.04031
1.624669e+00	7.083935e-01	-1.353132e+00	-1.392261e-01	1.411483e-01	2.980000e+02	3.000000e+02	2.17950
1.513573e+00	8.458673e-01	-9.952287e-01	-4.317140e-02	1.277626e-01	2.980000e+02	3.000000e+02	1.42606
1.630007e+00	7.324430e-01	-1.275951e+00	3.573997e-01	3.218332e-01	2.980000e+02	3.000000e+02	1.73355
1.638068e+00	9.052749e-01	-1.263874e+00	5.319634e-02	1.596497e-01	2.980000e+02	3.000000e+02	2.42208
1.792959e+00	8.000250e-01	-1.250446e+00	6.992867e-02	1.349484e-01	2.980000e+02	3.000000e+02	1.85624
1.668801e+00	1.006491e+00	-1.032237e+00	-1.648261e-01	1.506493e-01	2.980000e+02	3.000000e+02	1.76437
1.574951e+00	7.956653e-01	-1.555330e+00	1.766054e-02	1.589268e-01	2.980000e+02	3.000000e+02	2.95187
1.867288e+00	1.013627e+00	-1.254814e+00	-5.938685e-02	2.926855e-01	2.980000e+02	3.000000e+02	2.01340
1.346145e+00	9.996524e-01	-9.729916e-01	-1.291168e-01	7.975679e-01	2.980000e+02	3.000000e+02	1.76355
1.697719e+00	1.024157e+00	-1.361469e+00	1.232037e-02	1.499139e-01	2.980000e+02	3.000000e+02	2.67951
1.676236e+00	7.415678e-01	-1.321623e+00	3.077021e-01	3.150731e-01	2.980000e+02	3.000000e+02	1.71887
1.680647e+00	7.747611e-01	-1.104365e+00	-4.879239e-02	1.231131e-01	2.980000e+02	3.000000e+02	2.10259
1.520416e+00	9.419435e-01	-1.013356e+00	-1.773210e-02	9.543696e-02	2.980000e+02	3.000000e+02	2.16124
1.699432e+00	1.013459e+00	-1.069999e+00	-4.421840e-02	9.829033e-02	2.980000e+02	3.000000e+02	1.75561
1.664389e+00	7.179423e-01	-1.323611e+00	-6.869284e-03	1.255232e-01	2.980000e+02	3.000000e+02	2.01344
1.479027e+00	7.532593e-01	-1.465841e+00	-7.238119e-02	1.223327e-01	2.980000e+02	3.000000e+02	2.93519
1.672866e+00	7.874535e-01	-1.208361e+00	-1.729227e-02	1.360851e-01	2.980000e+02	3.000000e+02	1.39943
1.638625e+00	8.788113e-01	-1.111111e+00	-1.173745e-01	1.176073e-01	2.980000e+02	3.000000e+02	1.49483
1.524804e+00	7.451904e-01	-1.101237e+00	-1.008519e-02	1.441998e-01	2.980000e+02	3.000000e+02	1.40144
1.607609e+00	8.830619e-01	-1.074590e+00	4.743231e-01	1.482331e-01	2.980000e+02	3.000000e+02	1.95979
1.770836e+00	8.952234e-01	-1.210108e+00	-1.025204e-01	1.044325e-01	2.980000e+02	3.000000e+02	1.48174
1.747519e+00	7.807022e-01	-1.208530e+00	2.076002e-02	1.496413e-01	2.980000e+02	3.000000e+02	1.97047
1.746827e+00	7.911138e-01	-1.381259e+00	3.868150e-02	1.258101e-01	2.980000e+02	3.000000e+02	2.21156
1.824294e+00	9.059799e-01	-1.204737e+00	-1.582942e-02	1.423209e-01	2.980000e+02	3.000000e+02	1.85308
1.514444e+00	6.346277e-01	-1.213850e+00	7.390265e-02	1.484596e-01	2.980000e+02	3.000000e+02	1.88322
1.516972e+00	7.138184e-01	-1.116866e+00	-8.657810e-03	1.541349e-01	2.980000e+02	3.000000e+02	1.41470
1.717301e+00	1.041582e+00	-1.406551e+00	-1.645254e-02	1.159302e-01	2.980000e+02	3.000000e+02	2.76686
1.857535e+00	7.083816e-01	-1.226207e+00	3.277565e-01	9.682468e-02	2.980000e+02	3.000000e+02	2.27996
1.885604e+00	1.056866e+00	-8.911174e-01	-8.375223e-03	1.871069e-01	2.980000e+02	3.000000e+02	2.33587
1.392413e+00	7.764243e-01	-1.104859e+00	1.274763e-01	1.104932e-01	2.980000e+02	3.000000e+02	2.51206
1.549592e+00	7.686596e-01	-1.109543e+00	-1.404933e-01	8.756136e-02	2.980000e+02	3.000000e+02	1.54612
1.755306e+00	8.267327e-01	-1.271952e+00	3.400870e-03	1.406544e-01	2.980000e+02	3.000000e+02	1.44603
1.699746e+00	8.891066e-01	-1.171981e+00	5.529550e-03	1.555298e-01	2.980000e+02	3.000000e+02	1.45247
1.535860e+00	7.460615e-01	-1.150290e+00	7.280795e-03	1.683134e-01	2.980000e+02	3.000000e+02	1.69154
1.525726e+00	8.623225e-01	-9.255134e-01	-3.829286e-02	1.945518e-01	2.980000e+02	3.000000e+02	2.03393
1.682489e+00	7.203485e-01	-1.266578e+00	-4.310138e-02	1.125516e-01	2.980000e+02	3.000000e+02	1.42385
1.751683e+00	7.179423e-01	-1.323611e+00	-3.157684e-02	1.255232e-01	2.980000e+02	3.000000e+02	1.57016
1.595620e+00	7.866889e-01	-1.140937e+00	6.880616e-02	1.759882e-01	2.980000e+02	3.000000e+02	1.42200
1.535042e+00	7.421533e-01	-1.078970e+00	2.584869e-02	1.724636e-01	2.980000e+02	3.000000e+02	1.71916
1.283116e+00	8.011842e-01	-1.179145e+00	-1.295366e-01	1.068698e-01	2.980000e+02	3.000000e+02	2.83061
1.621057e+00	6.463695e-01	-1.262616e+00	8.264147e-02	9.764540e-01	2.980000e+02	3.000000e+02	2.38622
1.621852e+00	7.247293e-01	-1.217687e+00	8.865314e-02	1.447331e-01	2.980000e+02	3.000000e+02	1.64103
1.593035e+00	4.976565e-01	-1.356373e+00	6.761985e-02	1.398470e-01	2.980000e+02	3.000000e+02	1.44100
1.704278e+00	7.062081e-01	-1.207877e+00	4.680343e-02	1.752444e-01	2.980000e+02	3.000000e+02	2.08242
1.644264e+00	6.992052e-01	-1.249500e+00	-3.084889e-02	1.741638e-01	2.980000e+02	3.000000e+02	1.73797
1.700646e+00	7.649305e-01	-1.162375e+00	-4.054347e-02	1.269101e-01	2.980000e+02	3.000000e+02	2.01362
1.880973e+00	8.037725e-01	-1.421529e+00	1.186559e-01	1.552588e-01	2.980000e+02	3.000000e+02	1.65577
1.652658e+00	6.178352e-01	-1.331055e+00	1.422017e-02	1.420569e-01	2.980000e+02	3.000000e+02	1.41878
1.961116e+00	8.427924e-01	-1.479564e+00	-4.565056e-03	1.240593e-01	2.980000e+02	3.000000e+02	1.64706
1.725802e+00	5.720120e-01	-1.269180e+00	4.501253e-02	1.269128e-01	2.980000e+02	3.000000e+02	2.22623
1.695145e+00	7.148011e-01	-1.293085e+00	3.226173e-03	1.389783e-01	2.980000e+02	3.000000e+02	1.39796
1.636865e+00	8.558420e-01	-1.135554e+00	-1.208916e-01	1.664410e-01	2.980000e+02	3.000000e+02	1.76102
1.866219e+00	8.440159e-01	-1.375438e+00	-5.017317e-02	1.752218e-01	2.980000e+02	3.000000e+02	1.71613
1.649490e+00	8.845067e-01	-1.105590e+00	6.362691e-03	1.710139e-01	2.980000e+02	3.000000e+02	1.48347
1.846740e+00	4.924248e-01	-1.371046e+00	-1.489368e-01	1.443908e-01	2.980000e+02	3.000000e+02	2.36305
1.868663e+00	9.357596e-01	-1.308471e+00	1.477354e-01	2.287489e-01	2.980000e+02	3.000000e+02	1.44806
1.765843e+00	7.098460e-01	-1.364745e+00	-3.591177e-02	1.361628e-01	2.980000e+02	3.000000e+02	1.50626
1.787018e+00	7.492515e-01	-1.361435e+00	5.817495e-02	1.677488e-01	2.980000e+02	3.000000e+02	1.40555
1.637081e+00	8.418014e-01	-1.144395e+00	1.128949e-02	1.079514e-01	2.980000e+02	3.000000e+02	1.77449
1.431514e+00	7.583088e-01	-6.903590e-01	7.421208e-02	1.962769e-01	2.980000e+02	3.000000e+02	2.35336
1.793948e+00	7.624312e-01	-1.369269e+00	-7.636863e-02	1.009822e-01	2.980000e+02	3.000000e+02	1.60572
1.765468e+00	8.334718e-01	-1.056433e+00	2.211254e-02	1.030594e-01	2.980000e+02	3.000000e+02	2.23485
1.627253e+00	9.084810e-01	-1.076175e+00	1.201188e-03	1.514178e-01	2.980000e+02	3.000000e+02	1.43970
1.651539e+00	6.063617e-01	-1.166799e+00	3.947544e-02	1.166960e-01	2.980000e+02	3.000000e+02	2.21310
1.659738e+00	7.964247e-01	-1.118029e+00	1.554349e-04	1.524913e-01	2.980000e+02	3.000000e+02	1.93509
1.686360e+00	6.867451e-01	-1.038034e+00	-7.500421e-02	1.316020e-01	2.980000e+02	3.000000e+02	2.34055
1.392124e+00	1.012249e+00	-1.003517e+00	-9.903990e-02	1.232082e-01	2.980000e+02	3.000000e+02	2.56239
1.791441e+00	5.967867e-01	-1.480541e+00	8.931728e-03	1.036651e-01	2.980000e+02	3.000000e+02	1.60366
1.623752e+00	7.884054e-01	-1.162219e+00	-2.853601e-02	1.312165e-01	2.980000e+02	3.000000e+02	1.40194
1.666197e+00	1.019538e+00	-1.095275e+00	-5.109466e-02	1.278147e-01	2.980000e+02	3.000000e+02	2.00818
1.495915e+00	9.548911e-01	-1.101280e+00	-1.216189e-01	1.041493e-01	2.980000e+02	3.000000e+02	2.45876
1.755428e+00	7.138201e-01	-1.340993e+00	1.751522e-03	1.218875e-01	2.980000e+02	3.000000e+02	1.43762
1.626330e+00	6.343876e-01	-1.248525e+00	-7.892816e-02	1.024151e-01	2.980000e+02	3.000000e+02	1.70074
1.616184e+00	7.667218e-01	-1.151922e+00	7.685207e-02	2.030590e-01	2.980000e+02	3.000000e+02	1.70135
1.590035e+00	8.454375e-01	-1.300747e+00	-7.913552e-02	1.169599e-01	2.980000e+02	3.000000e+02	2.52224
1.624669e+00	9.500709e-01	-1.193627e+00	-3.433165e-02	1.235128e-01	2.980000e+02	3.000000e+02	2.36554
1.963019e+00	8.176431e-01	-1.492349e+00	-3.244030e-02	1.524039e-01	2.980000e+02	3.000000e+02	1.57454
1.508568e+00	7.066997e-01	-1.131763e+00	3.573997e-01	1.906645e-01	2.980000e+02	3.000000e+02	1.92773
1.638068e+00	7.537520e-01	-1.197629e+00	-9.387267e-03	1.415033e-01	2.980000e+02	3.000000e+02	1.42049
1.767039e+00	4.216553e-01	-1.587870e+00	1.431998e-01	1.570441e-01	2.980000e+02	3.000000e+02	1.43011
1.804687e+00	8.786319e-01	-8.234468e-01	-2.150098e-03	1.506493e-01	2.980000e+02	3.000000e+02	2.38902
1.574951e+00	7.956653e-01	-1.182704e+00	6.299068e-03	1.698186e-01	2.980000e+02	3.000000e+02	1.94009
1.893655e+00	6.453545e-01	-1.528532e+00	8.286736e-02	4.735228e-02	2.980000e+02	3.000000e+02	1.89792
1.589152e+00	8.026368e-01	-1.116930e+00	-1.291168e-01	1.473784e-01	2.980000e+02	3.000000e+02	1.74718
1.681613e+00	8.348016e-01	-1.183891e+00	1.232037e-02	1.062960e-01	2.980000e+02	3.000000e+02	1.70567
1.806663e+00	9.867313e-01	-1.451030e+00	1.191739e-01	1.539088e-01	2.980000e+02	3.000000e+02	2.62963
1.680647e+00	9.212320e-01	-1.264903e+00	1.680789e-03	9.379746e-02	2.980000e+02	3.000000e+02	2.41793
1.520416e+00	9.233721e-01	-1.182184e+00	-8.358547e-02	1.079203e-01	2.980000e+02	3.000000e+02	2.55301
1.651093e+00	8.738703e-01	-1.105675e+00	-7.394903e-02	1.218247e-01	2.980000e+02	3.000000e+02	1.47879
1.664389e+00	4.371293e-01	-1.535915e+00	6.638299e-02	1.316212e-01	2.980000e+02	3.000000e+02	2.12919
1.610540e+00	7.576499e-01	-1.146299e+00	7.846394e-02	6.033500e-02	2.980000e+02	3.000000e+02	1.86008
1.753116e+00	8.907024e-01	-1.211205e+00	-1.729227e-02	1.794087e-01	2.980000e+02	3.000000e+02	1.60784
1.660223e+00	1.074314e+00	-9.856800e-01	2.340166e-02	1.501101e-01	2.980000e+02	3.000000e+02	1.67539
1.761164e+00	7.616726e-01	-1.322533e+00	-4.731658e-02	1.096084e-01	2.980000e+02	3.000000e+02	1.46528
1.610011e+00	7.134461e-01	-1.309572e+00	4.847004e-02	1.576335e-01	2.980000e+02	3.000000e+02	2.17605
1.690524e+00	5.815226e-01	-1.397924e+00	1.405301e-01	1.859801e-01	2.980000e+02	3.000000e+02	1.41209
1.884569e+00	8.393244e-01	-1.386163e+00	1.164262e-02	1.415196e-01	2.980000e+02	3.000000e+02	1.40355
1.719763e+00	7.911138e-01	-1.388297e+00	-1.411848e-02	1.641896e-01	2.980000e+02	3.000000e+02	2.20838
1.800038e+00	9.151793e-01	-1.304014e+00	-9.838699e-02	9.307969e-02	2.980000e+02	3.000000e+02	2.00204
1.578751e+00	6.838468e-01	-1.193633e+00	-1.828272e-02	1.576259e-01	2.980000e+02	3.000000e+02	1.57869
1.516972e+00	6.329766e-01	-1.425851e+00	2.677993e-03	1.183446e-01	2.980000e+02	3.000000e+02	2.70758
1.060231e+00	7.215885e-01	-1.422326e+00	3.813556e-01	1.220619e-01	2.980000e+02	3.000000e+02	2.18555
1.619438e+00	7.760460e-01	-1.143993e+00	2.557961e-02	1.847348e-01	2.980000e+02	3.000000e+02	1.72954
1.556213e+00	8.352185e-01	-1.219232e+00	4.580528e-02	1.733516e-01	2.980000e+02	3.000000e+02	2.35479
1.605575e+00	7.605146e-01	-1.166458e+00	1.042765e-02	1.439431e-01	2.980000e+02	3.000000e+02	1.40684
1.752360e+00	8.205855e-01	-1.349553e+00	3.471690e-02	8.756136e-02	2.980000e+02	3.000000e+02	2.24059
1.922070e+00	9.187912e-01	-1.368926e+00	3.400870e-03	1.370647e-01	2.980000e+02	3.000000e+02	1.49550
1.914941e+00	6.816457e-01	-1.495063e+00	5.529550e-03	1.229880e+00	2.980000e+02	3.000000e+02	2.38128
1.550858e+00	8.361682e-01	-1.044230e+00	-7.526551e-02	1.229882e-01	2.980000e+02	3.000000e+02	1.41726
1.644819e+00	9.799445e-01	-9.255134e-01	-9.287524e-02	9.004401e-02	2.980000e+02	3.000000e+02	1.94861
1.682489e+00	8.489723e-01	-1.419192e+00	3.752654e-01	1.125516e-01	2.980000e+02	3.000000e+02	2.69277
1.708507e+00	9.331975e-01	-1.133432e+00	-1.186481e-02	1.449718e-01	2.980000e+02	3.000000e+02	1.40702
1.563587e+00	7.697410e-01	-1.081480e+00	-5.566263e-03	1.282866e-01	2.980000e+02	3.000000e+02	1.62023
1.752362e+00	6.762238e-01	-1.372060e+00	-3.307672e-03	1.091963e-01	2.980000e+02	3.000000e+02	1.49892
1.283116e+00	7.798415e-01	-1.162095e+00	-1.295366e-01	1.648168e-01	2.980000e+02	3.000000e+02	2.70511
1.627267e+00	6.325887e-01	-1.307470e+00	7.266658e-02	9.764540e-01	2.980000e+02	3.000000e+02	2.38464
1.517952e+00	6.206260e-01	-1.182282e+00	3.423821e-03	1.447331e-01	2.980000e+02	3.000000e+02	1.43209
1.796164e+00	7.542257e-01	-1.367369e+00	2.340166e-02	1.501101e-01	2.980000e+02	3.000000e+02	1.40203
1.692772e+00	8.728615e-01	-1.148335e+00	4.680343e-02	1.660460e-01	2.980000e+02	3.000000e+02	1.49814
1.555332e+00	7.818355e-01	-1.146968e+00	6.183614e-02	8.800283e-02	2.980000e+02	3.000000e+02	2.11618
1.484174e+00	7.061107e-01	-1.369682e+00	5.559125e-02	1.400423e-01	2.980000e+02	3.000000e+02	4.77615
1.597259e+00	8.050511e-01	-1.121224e+00	9.488818e-03	1.609941e-01	2.980000e+02	3.000000e+02	1.41490
1.744858e+00	5.071996e-01	-1.476374e+00	-3.735556e-02	1.477200e-02	2.980000e+02	3.000000e+02	1.87222
1.762176e+00	6.362331e-01	-1.302679e+00	5.544262e-03	1.240593e-01	2.980000e+02	3.000000e+02	2.10480
1.629861e+00	9.554451e-01	-1.269180e+00	-1.020656e-01	2.237415e-01	2.980000e+02	3.000000e+02	2.32502
1.738234e+00	7.148011e-01	-1.341506e+00	3.072232e-02	1.496351e-01	2.980000e+02	3.000000e+02	1.40934
1.498343e+00	9.448347e-01	-9.211440e-01	-2.668766e-02	1.672752e-01	2.980000e+02	3.000000e+02	1.40968
1.577380e+00	8.100992e-01	-1.186151e+00	8.182236e-02	1.683040e-01	2.980000e+02	3.000000e+02	2.10547
1.577117e+00	6.795751e-01	-1.222112e+00	6.187538e-02	1.977726e-01	2.980000e+02	3.000000e+02	1.48349
1.747388e+00	8.370208e-01	-1.277209e+00	2.494554e-01	2.734216e-01	2.980000e+02	3.000000e+02	1.49323
1.713219e+00	6.418419e-01	-1.216178e+00	1.133088e-02	1.592431e-01	2.980000e+02	3.000000e+02	2.21649
1.658909e+00	7.299071e-01	-1.354352e+00	8.568583e-02	1.763274e-01	2.980000e+02	3.000000e+02	2.19174
1.768515e+00	7.364528e-01	-1.361435e+00	-3.822523e-02	1.167325e-01	2.980000e+02	3.000000e+02	1.53829
1.677414e+00	8.740761e-01	-1.066113e+00	1.128949e-02	1.951494e-01	2.980000e+02	3.000000e+02	2.02277
1.682665e+00	8.295406e-01	-1.176469e+00	-1.488916e-02	1.153607e-01	2.980000e+02	3.000000e+02	1.49238
1.644876e+00	9.416769e-01	-1.061699e+00	-5.778786e-02	1.283356e-01	2.980000e+02	3.000000e+02	1.40911
1.717766e+00	9.912512e-01	-1.056433e+00	2.211254e-02	1.400204e-01	2.980000e+02	3.000000e+02	1.60659
1.800038e+00	7.387472e-01	-1.304014e+00	-9.838699e-02	9.307969e-02	2.980000e+02	3.000000e+02	1.90924
1.464576e+00	6.063617e-01	-1.384121e+00	-1.353529e-03	1.198058e-01	2.980000e+02	3.000000e+02	2.69725
1.541162e+00	7.245886e-01	-1.262138e+00	-8.573611e-02	1.043824e-01	2.980000e+02	3.000000e+02	2.32126
1.600511e+00	9.165457e-01	-1.037431e+00	-7.500421e-02	1.695498e-01	2.980000e+02	3.000000e+02	1.61971
1.392124e+00	7.961333e-01	-1.058114e+00	-5.127146e-02	1.317627e-01	2.980000e+02	3.000000e+02	2.29441
1.574550e+00	6.439074e-01	-9.993434e-01	8.931728e-03	1.050996e-01	2.980000e+02	3.000000e+02	2.29501
1.623752e+00	8.059706e-01	-1.162219e+00	-2.853601e-02	1.496697e-01	2.980000e+02	3.000000e+02	1.44161
1.626655e+00	8.612840e-01	-1.114433e+00	-3.088888e-02	6.764969e-02	2.980000e+02	3.000000e+02	1.89781
1.600241e+00	8.987319e-01	-1.058391e+00	1.425130e-01	2.252786e-01	2.980000e+02	3.000000e+02	1.47161
1.976028e+00	1.011784e+00	-1.347222e+00	1.603147e-02	1.891684e-01	2.980000e+02	3.000000e+02	1.53241
1.361447e+00	6.886187e-01	-1.346418e+00	3.311566e-02	1.159680e-01	2.980000e+02	3.000000e+02	2.93070
1.760568e+00	8.612010e-01	-1.211539e+00	2.810932e-01	2.030590e-01	2.980000e+02	3.000000e+02	1.66487
1.677800e+00	6.669251e-01	-1.306564e+00	2.268278e-02	1.337074e-01	2.980000e+02	3.000000e+02	1.41376
1.624669e+00	9.901500e-01	-1.393657e+00	-1.392261e-01	8.894422e-01	2.980000e+02	3.000000e+02	1.93047
1.354036e+00	7.251609e-01	-1.077619e+00	4.114750e-02	1.554837e-01	2.980000e+02	3.000000e+02	2.33720
1.790370e+00	8.829610e-01	-1.110563e+00	2.265661e-03	1.647081e-01	2.980000e+02	3.000000e+02	2.14888
1.925040e+00	5.836832e-01	-1.370577e+00	4.119981e-01	6.099942e-01	2.980000e+02	3.000000e+02	2.38989
1.734600e+00	7.237734e-01	-1.326543e+00	4.243712e-02	1.554018e-01	2.980000e+02	3.000000e+02	1.39520
1.747275e+00	9.217696e-01	-8.234468e-01	-7.909677e-02	1.026096e-01	2.980000e+02	3.000000e+02	2.35739
1.753067e+00	7.470822e-01	-1.324540e+00	7.636210e-02	1.698186e-01	2.980000e+02	3.000000e+02	1.40762
1.930749e+00	6.544433e-01	-1.214337e+00	2.228486e-02	1.508600e-01	2.980000e+02	3.000000e+02	2.38491
1.810386e+00	8.679694e-01	-1.298266e+00	9.579006e-02	1.022848e-01	2.980000e+02	3.000000e+02	1.91641
1.615040e+00	1.054650e+00	-8.595493e-01	-3.933358e-02	1.581049e-01	2.980000e+02	3.000000e+02	1.89946
1.730519e+00	6.978930e-01	-1.331480e+00	-6.872639e-02	9.463133e-02	2.980000e+02	3.000000e+02	1.46605
1.680647e+00	7.747611e-01	-1.349439e+00	-1.694686e-02	9.948289e-02	2.980000e+02	3.000000e+02	2.32042
1.542162e+00	9.655302e-01	-9.423758e-01	9.233299e-03	1.846393e-01	2.980000e+02	3.000000e+02	1.42371
1.601635e+00	6.467692e-01	-1.245627e+00	1.158812e-01	1.218247e-01	2.980000e+02	3.000000e+02	1.73983
1.664389e+00	8.101194e-01	-1.287056e+00	-3.293107e-02	1.347570e-01	2.980000e+02	3.000000e+02	2.13954
